what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945915963
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945916046
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321945916064
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945916742
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321945934390
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945934509
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945934630
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321945934646
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945936269
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945943662
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945950581
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1321945951629
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945951656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945955495
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945959230
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1321945968041
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1321945969087
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openFileSearchPage",1321945969294
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945969313
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945969801
error,log,,,"Problems encountered during text search.",1321945972458
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945973615
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945977712
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1321945977730
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945982750
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1321945982766
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945986607
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945990114
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945990114
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945992405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321949559912
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321949560268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321949620292
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321949622087
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321949622864
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321949634375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321949647040
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321949647505
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322024347746
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322024348190
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322024542584
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322024543176
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322031027534
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1322031031062
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031034227
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031034401
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1322031034418
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031035244
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1322031051365
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031051500
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031051619
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1322031051639
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031056265
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031056398
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1322031056420
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031068831
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031068909
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031068909
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031071194
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1322031082075
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031082293
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031082394
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1322031082413
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031100619
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031100720
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1322031100734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322031105746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322031120089
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322031120766
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322031124395
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322031125552
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322031126441
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1322031128452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322031144003
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322031145289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322032757149
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322047337198
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322047347555
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1322047358297
